"transcript","Aip02","Aip05","Aip06","Aip12","Aip13","Aip14","Aip15","Aip17","Aip18","Aip19","Aip20","Aip21","Aip23","Aip24","Aip25","Aip26","Aip28","Aip29","Aip30","Aip32","Aip33","Aip34","Aip35","Aip36","Unk"
"TRINITY_GG_8928_c0_g1_i1",0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"TRINITY_GG_8928_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"TRINITY_GG_8929_c0_g1_i1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"TRINITY_GG_8929_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8929_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"TRINITY_GG_8929_c3_g1_i1",1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
"TRINITY_GG_893_c0_g1_i1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8930_c0_g1_i1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"TRINITY_GG_8931_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"TRINITY_GG_8932_c0_g1_i1",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8933_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"TRINITY_GG_8934_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8934_c1_g1_i1",1,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0
"TRINITY_GG_8934_c1_g1_i2",6,2,2,3,4,2,1,1,0,0,2,1,2,0,2,0,5,4,4,2,4,8,3,0,0
"TRINITY_GG_8934_c10_g1_i1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"TRINITY_GG_8934_c11_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8934_c12_g1_i1",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"TRINITY_GG_8934_c13_g1_i1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"TRINITY_GG_8934_c14_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"TRINITY_GG_8934_c15_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8934_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8934_c3_g1_i1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8934_c4_g1_i1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"TRINITY_GG_8934_c5_g1_i1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"TRINITY_GG_8934_c6_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8934_c7_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8934_c8_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8934_c9_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8935_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8935_c0_g1_i2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8936_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8937_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8937_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8937_c1_g1_i1",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8938_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8939_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8939_c0_g2_i1",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"TRINITY_GG_8939_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8939_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8939_c3_g1_i1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_894_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_894_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_894_c1_g1_i1",0,1,1,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,1,0,2,0,0,2,0
"TRINITY_GG_8940_c0_g1_i1",0,1,1,0,1,0,2,1,2,1,0,0,1,0,0,0,0,0,2,0,0,1,2,1,1
"TRINITY_GG_8940_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8940_c1_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8940_c10_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"TRINITY_GG_8940_c11_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8940_c12_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8940_c13_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8940_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8940_c3_g1_i1",2,0,1,1,0,2,2,2,4,4,4,1,0,1,2,0,1,2,3,1,3,1,6,2,0
"TRINITY_GG_8940_c4_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8940_c5_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8940_c6_g1_i1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"TRINITY_GG_8940_c7_g1_i1",1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0
"TRINITY_GG_8940_c8_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8940_c9_g1_i1",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"TRINITY_GG_8941_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8942_c0_g1_i1",3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"TRINITY_GG_8943_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8943_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8944_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8945_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8945_c0_g1_i2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8946_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8947_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8947_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0
"TRINITY_GG_8948_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8948_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8948_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c10_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c11_g1_i1",0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0
"TRINITY_GG_8949_c12_g1_i1",0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"TRINITY_GG_8949_c13_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"TRINITY_GG_8949_c14_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c15_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c16_g1_i1",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c17_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"TRINITY_GG_8949_c18_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c3_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c4_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c5_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8949_c6_g1_i1",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0
"TRINITY_GG_8949_c7_g1_i1",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"TRINITY_GG_8949_c8_g1_i1",0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"TRINITY_GG_8949_c9_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_895_c0_g1_i1",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"TRINITY_GG_8950_c0_g1_i1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"TRINITY_GG_8951_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8951_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8952_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8952_c1_g1_i1",1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8952_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8953_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8954_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8955_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8955_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8956_c0_g1_i1",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8957_c0_g1_i1",1,0,0,0,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
"TRINITY_GG_8957_c1_g1_i1",1,0,1,2,1,0,0,1,0,0,1,0,0,3,0,1,0,4,1,0,0,0,3,1,1
"TRINITY_GG_8957_c1_g2_i1",0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,2,0,3,0,1,0,0,0,0,0
"TRINITY_GG_8958_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"TRINITY_GG_8958_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8959_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"TRINITY_GG_8959_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"TRINITY_GG_8959_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8959_c1_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_896_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8960_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8960_c1_g1_i1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"TRINITY_GG_8960_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8961_c0_g1_i1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"TRINITY_GG_8962_c0_g1_i1",0,4,6,3,1,7,2,4,9,3,4,13,4,3,7,3,5,3,7,9,10,0,10,7,2
"TRINITY_GG_8963_c0_g1_i1",0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0,0,2,0
"TRINITY_GG_8963_c0_g1_i2",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8963_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8963_c1_g1_i2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8963_c2_g1_i1",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0
"TRINITY_GG_8964_c0_g1_i1",0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"TRINITY_GG_8965_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8965_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8966_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
"TRINITY_GG_8967_c0_g1_i1",1,0,0,0,2,0,0,0,1,0,1,0,2,1,0,1,2,0,1,0,1,1,0,0,0
"TRINITY_GG_8967_c1_g1_i1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"TRINITY_GG_8967_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8968_c0_g1_i1",1,1,0,2,1,0,1,0,2,0,1,0,2,1,6,1,0,0,4,0,2,1,1,1,0
"TRINITY_GG_8969_c0_g1_i1",0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0
"TRINITY_GG_897_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_897_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8970_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8971_c0_g1_i1",0,1,3,2,0,1,0,1,1,0,3,0,1,2,1,1,1,3,0,0,0,0,1,0,0
"TRINITY_GG_8971_c1_g1_i1",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8972_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8972_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8973_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8974_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8974_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8975_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"TRINITY_GG_8975_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8976_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8977_c0_g1_i1",0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"TRINITY_GG_8978_c0_g1_i1",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"TRINITY_GG_8979_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_898_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8980_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8981_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8981_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8981_c1_g1_i1",0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
"TRINITY_GG_8982_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8983_c0_g1_i1",0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"TRINITY_GG_8984_c0_g1_i1",0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0
"TRINITY_GG_8985_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8986_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8987_c0_g1_i1",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"TRINITY_GG_8988_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8989_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8989_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8989_c0_g3_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8989_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_899_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8990_c0_g1_i1",0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"TRINITY_GG_8990_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8991_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8992_c0_g1_i1",0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"TRINITY_GG_8992_c1_g1_i1",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"TRINITY_GG_8992_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8993_c0_g1_i1",0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0
"TRINITY_GG_8994_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8995_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8996_c0_g1_i1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"TRINITY_GG_8997_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8997_c1_g1_i1",0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"TRINITY_GG_8998_c0_g1_i1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_8998_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"TRINITY_GG_8999_c0_g1_i1",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
"TRINITY_GG_9_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_9_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_90_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_90_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_900_c0_g1_i1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_900_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"TRINITY_GG_900_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_900_c1_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_900_c10_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_900_c11_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"TRINITY_GG_900_c12_g1_i1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_900_c13_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
